isin,ticker,name,issuer,index_tracked,replication,ter,source_url
IE0006PTRUI8,,"iShares MSCI EMU Climate Transition Aware UCITS ETF (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE0006PTRUI8, is authorised in",BlackRock (iShares),,,"0,12",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE0007WLHX89,,"A Share Class of Robeco 3D European Equity UCITS ETF, a sub-fund of Robeco UCITS ICAV - Irish Collective Asset-management Vehicle",,,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00082MOBL9,,Global X European SuperDividend® UCITS ETF,,,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE0008470928,,"iShares STOXX Europe 50 UCITS ETF (the ""Fund""), EUR Dist (the ""Share Class""), ISIN: IE0008470928, is authorised in Ireland and",BlackRock (iShares),,,"0,35",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE0008471009,,"iShares Core EURO STOXX 50 UCITS ETF EUR (Dist) (the ""Fund""), EUR Dist (the ""Share Class""), ISIN: IE0008471009, is authorised in Ireland",BlackRock (iShares),,,"0,10",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE0008F9FCT2,,"iShares Core MSCI Europe UCITS ETF (the ""Fund""), Hedged CHF Accu (the ""Share Class""), ISIN: IE0008F9FCT2, is authorised in Ireland and",BlackRock (iShares),,,"0,15",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE0008GRJRO8,,"State Street SPDR S&P Europe Defense Vision UCITS ETF (""Fund"")",State Street (SPDR),,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE0009F7UB30,,First Trust Europe Growth Strength UCITS ETF,,,,"0,60",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000AGFZM58,,HSBC MSCI EUROPE ISLAMIC SCREENED UCITS ETF,HSBC,,,"0,30",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000CPG9HG3,,FIRST TRUST EUROPE RISING DIVIDEND ACHIEVERS UCITS ETF,,,,"0,50",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000CR424L6,,"iShares MSCI Europe SRI UCITS ETF (the ""Fund""), Hedged EUR Dist (the ""Share Class""), ISIN: IE000CR424L6, is authorised in Ireland and",BlackRock (iShares),,,"0,23",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000DB78H45,,"Name of Product: Invesco EURO STOXX 50 Equal Weight UCITS ETF (the ""Fund""), a sub-fund of Invesco Markets II plc (the ""Company""), Dist (ISIN:",Invesco,,,"0,20",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000DXIJHF2,,JPM Eurozone Research Enhanced Index Equity Active UCITS ETF - CHF Hedged (acc),JPMorgan,,,"0,25",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000E9XXE77,,"iShares MSCI EMU Climate Transition Aware UCITS ETF (the ""Fund""), EUR Dist (the ""Share Class""), ISIN: IE000E9XXE77, is authorised in",BlackRock (iShares),,,"0,12",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000FOSCLU1,,"iShares MSCI EMU Paris-Aligned Climate UCITS ETF (the ""Fund""), EUR Dist (the ""Share Class""), ISIN: IE000FOSCLU1, is authorised in",BlackRock (iShares),,,"0,15",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000HH3SU50,,"iShares MSCI Europe Paris-Aligned Climate UCITS ETF (the ""Fund""), EUR Dist (the ""Share Class""), ISIN: IE000HH3SU50, is authorised in",BlackRock (iShares),,,"0,15",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000IAXNM41,,"iShares Europe Defence UCITS ETF (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE000IAXNM41, is authorised in Ireland and",BlackRock (iShares),,,"0,35",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000IMGE5W5,,Franklin European Quality Dividend UCITS ETF,Franklin Templeton,,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000JEZ2VB3,,"iShares MSCI Europe Quality Dividend Advanced UCITS ETF (the ""Fund""), Hedged GBP Dist (the ""Share Class""), ISIN: IE000JEZ2VB3, is",BlackRock (iShares),,,"0,31",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000LXEN6X4,,"iShares EURO STOXX 50 ESG UCITS ETF (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE000LXEN6X4, is authorised in Ireland and",BlackRock (iShares),,,"0,10",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000MAO75G5,,"iShares Core MSCI Europe UCITS ETF (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE000MAO75G5, is authorised in Ireland and",BlackRock (iShares),,,"0,12",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000OV4XWA3,,WisdomTree Eurozone Efficient Core UCITS ETF - EUR Acc,WisdomTree,,,"0,20",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000PYEKKW0,,"iShares MSCI Europe Quality Dividend Advanced UCITS ETF (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE000PYEKKW0, is authorised",BlackRock (iShares),,,"0,28",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000QOLLXO2,,JPM Europe Research Enhanced Index Equity SRI Paris Aligned Active UCITS ETF - EUR (dist),JPMorgan,,,"0,23",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000SAXJ1M1,,Global X Euro Stoxx 50 Covered Call UCITS ETF,,,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000ST40PX8,,Name of Fund: L&G Cyber Security Innovation UCITS ETF Website: www.lgim.com,,,,"0,49",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000U3XZQN5,,"iShares MSCI Europe Climate Transition Aware UCITS ETF (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE000U3XZQN5, is authorised in",BlackRock (iShares),,,"0,12",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000VCBWFL8,,Xtrackers MSCI EMU High Dividend Yield ESG UCITS ETF,Xtrackers (DWS),,,"0,25",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000VKFA2D2,,Xtrackers DJE Europe Equity Research UCITS ETF,Xtrackers (DWS),,,"0,50",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000WRQ9RR1,,Global X Europe Focused Defence Tech UCITS ETF,,,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000XERHYF0,,"A Share Class of Robeco 3D US Equity UCITS ETF, a sub-fund of Robeco UCITS ICAV - Irish Collective Asset-management Vehicle",,,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000YASIPS3,,"BNP PARIBAS EASY II MSCI Europe PAB UCITS ETF, a sub-fund of BNP PARIBAS EASY II ICAV, share class: EUR Acc (IE000YASIPS3)",BNP Paribas,,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE000ZQF1PE1,,"iShares MSCI Europe Climate Transition Aware UCITS ETF (the ""Fund""), EUR Dist (the ""Share Class""), ISIN: IE000ZQF1PE1, is authorised in",BlackRock (iShares),,,"0,12",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00B02KXL92,,"iShares EURO STOXX Mid UCITS ETF (the ""Fund""), EUR Dist (the ""Share Class""), ISIN: IE00B02KXL92, is authorised in Ireland and",BlackRock (iShares),,,"0,40",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00B02KXM00,,"iShares EURO STOXX Small UCITS ETF (the ""Fund""), EUR Dist (the ""Share Class""), ISIN: IE00B02KXM00, is authorised in Ireland and",BlackRock (iShares),,,"0,40",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00B0M63284,,"iShares European Property Yield UCITS ETF (the ""Fund""), EUR Dist (the ""Share Class""), ISIN: IE00B0M63284, is authorised in Ireland and",BlackRock (iShares),,,"0,40",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00B14X4N27,,"iShares MSCI Europe ex-UK UCITS ETF (the ""Fund""), EUR Dist (the ""Share Class""), ISIN: IE00B14X4N27, is authorised in Ireland and",BlackRock (iShares),,,"0,40",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00B1XNH568,,"iShares FTSE MIB UCITS ETF EUR (Dist) (the ""Fund""), EUR Dist (the ""Share Class""), ISIN: IE00B1XNH568, is authorised in Ireland and",BlackRock (iShares),,,"0,35",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00B1YZSC51,,"iShares Core MSCI Europe UCITS ETF (the ""Fund""), EUR Dist (the ""Share Class""), ISIN: IE00B1YZSC51, is authorised in Ireland and",BlackRock (iShares),,,"0,12",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00B23D8X81,,"Name of Product: Invesco RAFI Europe Fundamental Value UCITS ETF (the ""Fund""), a sub-fund of Invesco Markets III plc (the ""Company""), Dist (ISIN: IE00",Invesco,,,"0,39",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00B3VWMM18,,"iShares MSCI EMU Small Cap UCITS ETF (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE00B3VWMM18, is authorised in Ireland and",BlackRock (iShares),,,"0,58",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00B4K48X80,,"iShares Core MSCI Europe UCITS ETF EUR (Acc) (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE00B4K48X80, is authorised in Ireland",BlackRock (iShares),,,"0,12",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00B4K6B022,,HSBC EURO STOXX 50 UCITS ETF,HSBC,,,"0,05",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00B4M7GH52,,"iShares MSCI Poland UCITS ETF (the ""Fund""), USD Accu (the ""Share Class""), ISIN: IE00B4M7GH52, is authorised in Ireland and",BlackRock (iShares),,,"0,74",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00B52VJ196,,"iShares MSCI Europe SRI UCITS ETF (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE00B52VJ196, is authorised in Ireland and",BlackRock (iShares),,,"0,20",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00B53L3W79,,"iShares Core EURO STOXX 50 UCITS ETF (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE00B53L3W79, is authorised in Ireland and",BlackRock (iShares),,,"0,10",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00B53L4X51,,"iShares FTSE MIB UCITS ETF EUR (Acc) (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE00B53L4X51, is authorised in Ireland and",BlackRock (iShares),,,"0,33",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00B53QG562,,"iShares Core MSCI EMU UCITS ETF (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE00B53QG562, is authorised in Ireland and",BlackRock (iShares),,,"0,12",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00B5BD5K76,,HSBC MSCI EUROPE UCITS ETF,HSBC,,,"0,10",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00B86MWN23,,"iShares Edge MSCI Europe Minimum Volatility UCITS ETF (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE00B86MWN23, is authorised",BlackRock (iShares),,,"0,25",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00B8X9NY41,,First Trust Eurozone AlphaDEX® UCITS ETF,,,,"0,65",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00B910VR50,,"State Street SPDR MSCI EMU UCITS ETF (""Fund"")",State Street (SPDR),,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BCLWRD08,,"iShares MSCI EMU Mid Cap UCITS ETF (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE00BCLWRD08, is authorised in Ireland and",BlackRock (iShares),,,"0,49",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BCLWRF22,,"iShares MSCI EMU Large Cap UCITS ETF (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE00BCLWRF22, is authorised in Ireland and",BlackRock (iShares),,,"0,49",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BDF16007,,WisdomTree Europe Equity Income UCITS ETF Acc,WisdomTree,,,"0,29",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BDF16114,,WisdomTree Europe SmallCap Dividend UCITS ETF Acc,WisdomTree,,,"0,38",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BDGN9Z19,,Xtrackers MSCI EMU Screened UCITS ETF,Xtrackers (DWS),,,"0,12",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BF2B0L69,,Franklin European Quality Dividend UCITS ETF,UBS,,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BF2FL590,,First Trust Eurozone AlphaDEX® UCITS ETF,,,,"0,65",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BF450720,,"iShares STOXX World Equity Multifactor UCITS ETF (the ""Fund""), Hedged CHF Accu (the ""Share Class""), ISIN: IE00BF450720, is authorised",BlackRock (iShares),,,"0,33",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BF4G7183,,JPM Europe Research Enhanced Index Equity Active UCITS ETF - EUR (acc),JPMorgan,,,"0,24",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BFD26097,,First Trust IPOX® Europe Equity Opportunities UCITS ETF,,,,"0,65",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BFMNHK08,,Xtrackers MSCI Europe ESG UCITS ETF,Xtrackers (DWS),,,"0,20",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BFNM3B99,,"iShares MSCI EMU Screened UCITS ETF (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE00BFNM3B99, is authorised in Ireland and",BlackRock (iShares),,,"0,12",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BFNM3C07,,"iShares MSCI EMU Screened UCITS ETF (the ""Fund""), EUR Dist (the ""Share Class""), ISIN: IE00BFNM3C07, is authorised in Ireland and",BlackRock (iShares),,,"0,12",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BFNM3D14,,"iShares MSCI Europe Screened UCITS ETF (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE00BFNM3D14, is authorised in Ireland and",BlackRock (iShares),,,"0,12",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BFNM3F38,,"iShares MSCI Europe Screened UCITS ETF (the ""Fund""), EUR Dist (the ""Share Class""), ISIN: IE00BFNM3F38, is authorised in Ireland and",BlackRock (iShares),,,"0,12",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BFWFPX50,,State Street SPDR S&P U.S. Communication Services Select Sector UCITS ETF,State Street (SPDR),,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BFXR5V83,,Name of Fund: L&G Europe ex UK Equity UCITS ETF Website: www.lgim.com,,,,"0,10",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BG0J9Y53,,"iShares Core MSCI EMU UCITS ETF (the ""Fund""), Hedged GBP Dist (the ""Share Class""), ISIN: IE00BG0J9Y53, is authorised in Ireland and",BlackRock (iShares),,,"0,12",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BG13YG34,,"iShares Edge MSCI Europe Quality Factor UCITS ETF (the ""Fund""), EUR Dist (the ""Share Class""), ISIN: IE00BG13YG34, is authorised in",BlackRock (iShares),,,"0,25",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BG13YH41,,"iShares Edge MSCI Europe Value Factor UCITS ETF (the ""Fund""), EUR Dist (the ""Share Class""), ISIN: IE00BG13YH41, is authorised in Ireland",BlackRock (iShares),,,"0,25",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BG13YJ64,,"iShares Edge MSCI Europe Momentum Factor UCITS ETF (the ""Fund""), EUR Dist (the ""Share Class""), ISIN: IE00BG13YJ64, is authorised in",BlackRock (iShares),,,"0,25",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BG13YK79,,"iShares Edge MSCI Europe Minimum Volatility UCITS ETF (the ""Fund""), EUR Dist (the ""Share Class""), ISIN: IE00BG13YK79, is authorised in",BlackRock (iShares),,,"0,25",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BG13YL86,,"iShares STOXX Europe Equity Multifactor UCITS ETF (the ""Fund""), EUR Dist (the ""Share Class""), ISIN: IE00BG13YL86, is authorised in",BlackRock (iShares),,,"0,25",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BG13YZ23,,"iShares STOXX USA Equity Multifactor UCITS ETF (the ""Fund""), USD Dist (the ""Share Class""), ISIN: IE00BG13YZ23, is authorised in Ireland",BlackRock (iShares),,,"0,20",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BGDPWW94,,"iShares MSCI Europe SRI UCITS ETF (the ""Fund""), EUR Dist (the ""Share Class""), ISIN: IE00BGDPWW94, is authorised in Ireland and",BlackRock (iShares),,,"0,20",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BGDQ0L74,,"iShares European Property Yield UCITS ETF (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE00BGDQ0L74, is authorised in Ireland and",BlackRock (iShares),,,"0,40",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BGV5VM45,,Xtrackers S&P Europe ex UK UCITS ETF,Xtrackers (DWS),,,"0,09",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BHZPHZ28,,"iShares MSCI EMU CTB Enhanced ESG UCITS ETF (the ""Fund""), EUR Dist (the ""Share Class""), ISIN: IE00BHZPHZ28, is authorised in Ireland",BlackRock (iShares),,,"0,12",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BHZPJ015,,"iShares MSCI EMU CTB Enhanced ESG UCITS ETF (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE00BHZPJ015, is authorised in Ireland",BlackRock (iShares),,,"0,12",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BHZPJ676,,"iShares MSCI Europe CTB Enhanced ESG UCITS ETF (the ""Fund""), EUR Dist (the ""Share Class""), ISIN: IE00BHZPJ676, is authorised in Ireland",BlackRock (iShares),,,"0,12",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BHZPJ783,,"iShares MSCI Europe CTB Enhanced ESG UCITS ETF (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE00BHZPJ783, is authorised in",BlackRock (iShares),,,"0,12",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BK5H8015,,"State Street SPDR STOXX Europe 600 SRI UCITS ETF (""Fund"")",State Street (SPDR),,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BKBF6616,,"iShares Core MSCI EMU UCITS ETF (the ""Fund""), Hedged USD Accu (the ""Share Class""), ISIN: IE00BKBF6616, is authorised in Ireland and",BlackRock (iShares),,,"0,15",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BKLTRN76,,Name of Fund: L&G MSCI Europe Climate Pathway UCITS ETF Website: www.lgim.com,UBS,,,"0,11",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BKSBGT50,,FIDELITY EUROPE EQUITY RESEARCH ENHANCED UCITS ETF ACC (IE00BKSBGT50),FIL (Fidelity),,,"0,30",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BKVL7D31,,"iShares Edge MSCI Europe Minimum Volatility Advanced UCITS ETF (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE00BKVL7D31, is",BlackRock (iShares),,,"0,25",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BKWQ0C77,,"State Street SPDR MSCI Europe Consumer Discretionary UCITS ETF (""Fund"")",State Street (SPDR),,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BKWQ0D84,,"State Street SPDR MSCI Europe Consumer Staples UCITS ETF (""Fund"")",State Street (SPDR),,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BKWQ0F09,,"State Street SPDR MSCI Europe Energy UCITS ETF (""Fund"")",State Street (SPDR),,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BKWQ0G16,,"State Street SPDR MSCI Europe Financials UCITS ETF (""Fund"")",State Street (SPDR),,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BKWQ0H23,,"State Street SPDR MSCI Europe Health Care UCITS ETF (""Fund"")",State Street (SPDR),,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BKWQ0J47,,"State Street SPDR MSCI Europe Industrials UCITS ETF (""Fund"")",State Street (SPDR),,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BKWQ0K51,,"State Street SPDR MSCI Europe Technology UCITS ETF (""Fund"")",State Street (SPDR),,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BKWQ0L68,,"State Street SPDR MSCI Europe Materials UCITS ETF (""Fund"")",State Street (SPDR),,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BKWQ0M75,,"State Street SPDR MSCI Europe Small Cap UCITS ETF (""Fund"")",State Street (SPDR),,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BKWQ0N82,,"State Street SPDR MSCI Europe Communication Services UCITS ETF (""Fund"")",State Street (SPDR),,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BKWQ0P07,,"State Street SPDR MSCI Europe Utilities UCITS ETF (""Fund"")",State Street (SPDR),,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BKWQ0Q14,,"State Street SPDR MSCI Europe UCITS ETF (""Fund"")",State Street (SPDR),,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BKY55W78,,HSBC EUROPE SCREENED EQUITY UCITS ETF,HSBC,,,"0,15",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BKY58625,,HSBC EUROPE EX UK SCREENED EQUITY UCITS ETF,HSBC,,,"0,15",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BL6K8C82,,"iShares MSCI Europe Paris-Aligned Climate UCITS ETF (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE00BL6K8C82, is authorised in",BlackRock (iShares),,,"0,15",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BL6K8D99,,"iShares MSCI EMU Paris-Aligned Climate UCITS ETF (the ""Fund""), EUR Accu (the ""Share Class""), ISIN: IE00BL6K8D99, is authorised in",BlackRock (iShares),,,"0,15",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BMDBMG37,,"iShares MSCI Europe SRI UCITS ETF (the ""Fund""), USD Accu (the ""Share Class""), ISIN: IE00BMDBMG37, is authorised in Ireland and",BlackRock (iShares),,,"0,20",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BMDPBY65,,Franklin STOXX Europe 600 Paris Aligned Climate UCITS ETF,Franklin Templeton,,,,https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BMW42074,,"iShares MSCI Europe Consumer Staples Sector UCITS ETF (le « Fonds ») EUR Accu (la « Catégorie d’actions »), ISIN : IE00BMW42074, est",BlackRock (iShares),,,"0,18",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BMW42181,,"iShares MSCI Europe Health Care Sector UCITS ETF (le « Fonds ») EUR Accu (la « Catégorie d’actions »), ISIN : IE00BMW42181, est",BlackRock (iShares),,,"0,18",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BMW42298,,"iShares MSCI Europe Consumer Discretionary Sector UCITS ETF (le « Fonds ») EUR Accu (la « Catégorie d’actions »), ISIN : IE00BMW42298",BlackRock (iShares),,,"0,18",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BMW42306,,"iShares MSCI Europe Financials Sector UCITS ETF (le « Fonds ») EUR Accu (la « Catégorie d’actions »), ISIN : IE00BMW42306, est autorisé",BlackRock (iShares),,,"0,18",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BMW42413,,"iShares MSCI Europe Information Technology Sector UCITS ETF (le « Fonds ») EUR Accu (la « Catégorie d’actions »), ISIN : IE00BMW42413",BlackRock (iShares),,,"0,18",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BMW42520,,"iShares MSCI Europe Industrials Sector UCITS ETF (le « Fonds ») EUR Accu (la « Catégorie d’actions »), ISIN : IE00BMW42520, est autorisé",BlackRock (iShares),,,"0,18",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BMW42637,,"iShares MSCI Europe Energy Sector UCITS ETF (le « Fonds ») EUR Accu (la « Catégorie d’actions »), ISIN : IE00BMW42637, est autorisé en",BlackRock (iShares),,,"0,18",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BMYDM919,,Name of Fund: L&G Europe ex-UK Quality Dividends Equal Weight UCITS ETF Website: www.lgim.com,,,,"0,25",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
IE00BN4PXC48,,UBS (Irl) ETF Plc is an umbrella investment company with variable capital and segregated liability between sub-funds incorporated in Ireland,UBS,,,"0,19",https://raw.githubusercontent.com/majordomef-sudo/pea-comparator/main/etf-data.js
